#hsa	pvalue
395605	0.3076681163847820000
395606	0.3076681163847820000
100038021	0.3076681163847820000
100135518	0.3076681163847820000
100727842	0.3076681163847820000
101093058	0.3076681163847820000
101099637	0.3076681163847820000
24947	0.3086280642705290000
25255	0.3086280642705290000
29707	0.3086280642705290000
29708	0.3086280642705290000
140675	0.3086280642705290000
24192	0.3088608562296020000
6199	0.3139873948073430000
4843	0.3158346768527010000
8569	0.3158346768527010000
328	0.3159844917523720000
1586	0.3177897993209300000
2030	0.3177897993209300000
2563	0.3177897993209300000
5295	0.3177897993209300000
6754	0.3177897993209300000
6774	0.3177897993209300000
6792	0.3177897993209300000
659	0.3181826652223500000
9943	0.3181826652223500000
1787	0.3186393083630750000
1788	0.3186393083630750000
1789	0.3186393083630750000
397131	0.3186393083630750000
4988	0.3218162325792740000
613	0.3242401579181390000
1577	0.3279048029750850000
7184	0.3345479841530790000
289606	0.3435886256878670000
151306	0.3464220051505970000
25290	0.3510471073031930000
25053	0.3527976534533940000
167359	0.3527976534533940000
100130827	0.3527976534533940000
3294	0.3540305313242980000
5597	0.3540305313242980000
6783	0.3540305313242980000
14073	0.3540305313242980000
100008972	0.3540305313242980000
5243	0.3587413861527130000
29705	0.3612973513075630000
1268	0.3638049929197950000
287609	0.3640952441436980000
5747	0.3698572041271730000
6752	0.3750916713669320000
6755	0.3750916713669320000
51765	0.3750916713669320000
1571	0.3757914639046180000
55244	0.3846456810135620000
403882	0.3871883390231440000
3656265	0.3879552492050350000
15561	0.3888160444871720000
247	0.3965071970395790000
217	0.3992446107543620000
219	0.3992446107543620000
994	0.3992446107543620000
4117	0.3992446107543620000
5915	0.3992446107543620000
8503	0.3992446107543620000
8814	0.3992446107543620000
24889	0.3992446107543620000
170698	0.3992446107543620000
396318	0.3992446107543620000
813594	0.3992446107543620000
856395	0.4004463865502490000
3177	0.4036460349411800000
3383	0.4036460349411800000
2744	0.4206902014180180000
18391	0.4211195918615390000
5376	0.4257698715319410000
4864	0.4269438358631610000
3767	0.4319461241397970000
6751	0.4319461241397970000
11309	0.4319461241397970000
7153	0.4327455036668560000
1812	0.4349199912332390000
338	0.4429180422782350000
412	0.4429180422782350000
495	0.4429180422782350000
2224	0.4429180422782350000
2246	0.4429180422782350000
3736	0.4429180422782350000
4907	0.4429180422782350000
5296	0.4429180422782350000
5321	0.4429180422782350000
6336	0.4429180422782350000
16818	0.4429180422782350000
114211	0.4429180422782350000
192646	0.4429180422782350000
341676	0.4429180422782350000
397552	0.4429180422782350000
13318096	0.4429180422782350000
100009164	0.4429180422782350000
1131	0.4465725903015450000
9874	0.4543907221659460000
15563	0.4543907221659460000
4316	0.4598671299283310000
5298	0.4651397629319950000
6546	0.4724362631283870000
23491	0.4724362631283870000
51716	0.4724362631283870000
221223	0.4724362631283870000
1573	0.4847691443905300000
5916	0.4847691443905300000
7424	0.4847691443905300000
91754	0.4847691443905300000
8408	0.4868336278536000000
1139	0.4870369400203310000
100526835	0.4870369400203310000
2560	0.4872984563139890000
135	0.5021017126131470000
1080	0.5110682726730880000
894	0.5141435080071200000
23097	0.5141435080071200000
19885	0.5161336463776080000
18669	0.5183105284182620000
60489	0.5183105284182620000
64354	0.5232909202498270000
2152	0.5246059830174470000
4547	0.5246059830174470000
4953	0.5246059830174470000
12747	0.5246059830174470000
51265	0.5246059830174470000
81657	0.5246059830174470000
83633	0.5246059830174470000
13319464	0.5246059830174470000
84580	0.5298986150149140000
9376	0.5403192680606670000
6916	0.5414110042065650000
4543	0.5487114543521660000
3326	0.5507666875582850000
13649	0.5507666875582850000
657	0.5623089033951780000
846	0.5623089033951780000
2597	0.5623089033951780000
3676	0.5623089033951780000
3706	0.5623089033951780000
3707	0.5623089033951780000
3990	0.5623089033951780000
5137	0.5623089033951780000
5550	0.5623089033951780000
5617	0.5623089033951780000
6348	0.5623089033951780000
9254	0.5623089033951780000
178296	0.5623089033951780000
308451	0.5623089033951780000
136	0.5712034370513600000
57144	0.5779516215104930000
403963	0.5779516215104930000
4835	0.5903951013378470000
5311	0.5903951013378470000
24922	0.5911727785892090000
25450	0.5911727785892090000
25451	0.5911727785892090000
29689	0.5911727785892090000
29709	0.5911727785892090000
65187	0.5911727785892090000
65191	0.5911727785892090000
79211	0.5911727785892090000
81658	0.5911727785892090000
140674	0.5911727785892090000
574190	0.5915333160864600000
185	0.5978159589233180000
186	0.5978159589233180000
1513	0.5978159589233180000
1990	0.5978159589233180000
83810	0.5978159589233180000
100911581	0.5978159589233180000
706	0.6059687877336320000
25101	0.6059687877336320000
29253	0.6059687877336320000
5465	0.6106433218704890000
24410	0.6106433218704890000
281125	0.6141911861822390000
5300	0.6295882231512220000
24408	0.6295882231512220000
5914	0.6311107937654570000
18126	0.6311107937654570000
6323	0.6327206633498040000
6328	0.6327206633498040000
25103	0.6327206633498040000
8824	0.6405889450833950000
100144471	0.6405889450833950000
100519931	0.6405889450833950000
1133	0.6440253816262080000
4312	0.6536055850872250000
1578	0.6581824267268820000
2911	0.6581824267268820000
2915	0.6581824267268820000
7398	0.6581824267268820000
64816	0.6581824267268820000
79424	0.6581824267268820000
2559	0.6591207592107180000
2561	0.6591207592107180000
762	0.6591566016105620000
7155	0.6620224889844190000
842	0.6622126005495790000
1312	0.6622126005495790000
5153	0.6622126005495790000
7486	0.6622126005495790000
9568	0.6622126005495790000
10257	0.6622126005495790000
14257	0.6622126005495790000
24182	0.6622126005495790000
81638	0.6622126005495790000
4357161	0.6622126005495790000
13319863	0.6622126005495790000
3248	0.6645891738547460000
4297	0.6825093050223610000
2222	0.6837560821065900000
3985	0.6911678299959470000
5136	0.6911678299959470000
29347	0.6911678299959470000
13869177	0.6911678299959470000
407137	0.6991126343102740000
9429	0.7003484464306940000
1760	0.7003712794278180000
2166	0.7180433769234150000
6725	0.7195984872709880000
6822	0.7217412109721570000
18671	0.7217412109721570000
3620	0.7267927650586770000
4216	0.7267927650586770000
100526081	0.7267927650586770000
781	0.7429210079408990000
841	0.7429210079408990000
2550	0.7429210079408990000
3061	0.7429210079408990000
6257	0.7429210079408990000
19016	0.7429210079408990000
24180	0.7429210079408990000
57302	0.7429210079408990000
65061	0.7429210079408990000
83817	0.7429210079408990000
526221	0.7429210079408990000
100135589	0.7447895767020220000
388228	0.7471166617129910000
1558	0.7473643840457100000
155348	0.7488791196297990000
1066	0.7551660960514490000
140	0.7572280356928800000
3630	0.7645498481361080000
93	0.7658928311561760000
94	0.7658928311561760000
840	0.7658928311561760000
4353	0.7658928311561760000
5770	0.7658928311561760000
13317197	0.7658928311561760000
100135540	0.7658928311561760000
9256	0.7662122031949930000
2557	0.7717545964126490000
9099	0.7717545964126490000
2475	0.7724207422732070000
29336	0.7739969324630610000
3062	0.7870576382393160000
3757	0.7887615106489800000
58819	0.7926882926589670000
25229	0.8024602238644380000
5143	0.8065179748623690000
855692	0.8065179748623690000
12932283	0.8151574982999970000
2558	0.8159644892203130000
2562	0.8159644892203130000
2566	0.8159644892203130000
5595	0.8227862061623540000
7442	0.8243778175047340000
29316	0.8243778175047340000
10951	0.8271211899575070000
2556	0.8290432498296350000
25369	0.8290432498296350000
25825	0.8290432498296350000
1143	0.8311090223776590000
3292	0.8407407533862640000
225689	0.8413395658029280000
2555	0.8528835707490900000
24409	0.8528835707490900000
24412	0.8528835707490900000
28234	0.8528835707490900000
170796	0.8528835707490900000
191573	0.8528835707490900000
281126	0.8528835707490900000
4160	0.8532690290543950000
8877	0.8532690290543950000
552898	0.8532690290543950000
3309	0.8557085763176340000
3558	0.8557085763176340000
6715	0.8557085763176340000
6716	0.8557085763176340000
537043	0.8557085763176340000
3636621	0.8557085763176340000
80733	0.8573147347748900000
25689	0.8690302200930840000
7422	0.8693802249277960000
4221	0.8747711391076720000
768	0.8749457772179520000
1901	0.8818510013760080000
3290	0.8818510013760080000
10682	0.8818510013760080000
377677	0.8818510013760080000
1636	0.8864145664899180000
146802	0.8864145664899180000
4985	0.8888062455947270000
1136	0.8899368442366350000
24411	0.8921642258802130000
280741	0.8932120185691610000
390245	0.8980381254832750000
5164	0.8992259692049580000
5165	0.8992259692049580000
5166	0.8992259692049580000
5621	0.9000651430772090000
5141	0.9004194393595780000
3351	0.9032640917066770000
761	0.9035498323321850000
116549	0.9035498323321850000
5743	0.9097453782214210000
2648	0.9152713510404900000
6865	0.9173217466663870000
3577	0.9214780900360000000
1816	0.9260517105105450000
3274	0.9260517105105450000
2554	0.9281121667347830000
23632	0.9281121667347830000
6915	0.9292174526699560000
10919	0.9308141663923940000
25601	0.9362315053833310000
5315	0.9391701657385510000
116443	0.9391701657385510000
407230	0.9425827413639930000
100033901	0.9425827413639930000
472	0.9483291116313240000
1548	0.9514851695819570000
6326	0.9514851695819570000
100051593	0.9514851695819570000
2902	0.9528740863413610000
2904	0.9528740863413610000
6532	0.9533913373430830000
100135539	0.9535242143775850000
1555	0.9535321305046970000
1551	0.9558479217223160000
71934	0.9582175043158280000
771	0.9591309105091290000
3354	0.9598411046483570000
836	0.9603657166840750000
2065	0.9624545145089960000
443551	0.9624545145089960000
15560	0.9662770846716200000
4313	0.9675101865328060000
9367	0.9690375946302060000
3352	0.9692805272240860000
3361	0.9698787932047270000
6531	0.9722431441003090000
2548	0.9729114505298800000
3064	0.9729114505298800000
3355	0.9751971891214150000
4214	0.9756259657887240000
1565	0.9761528733289950000
765	0.9767252156777650000
766	0.9767252156777650000
170572	0.9771015261733370000
200909	0.9771015261733370000
285242	0.9771015261733370000
811999	0.9785150953341150000
24898	0.9787385151747020000
152	0.9794528009193060000
3358	0.9803787804560740000
1815	0.9811023460423730000
9177	0.9822662482871700000
116444	0.9824441688432500000
100524920	0.9832758474819910000
25195	0.9838373644569280000
3356	0.9841413250543490000
6530	0.9843119863700600000
4000	0.9844005850979210000
5138	0.9859181963596720000
3360	0.9863023339045110000
4314	0.9873943679400890000
153	0.9874660640921600000
54737	0.9876376303421710000
2905	0.9887193043355350000
2906	0.9887193043355350000
11238	0.9887193043355350000
10599	0.9887990310972300000
3359	0.9903805742367570000
763	0.9909740971080210000
4322	0.9909740971080210000
58963	0.9911998208576880000
79246	0.9911998208576880000
25075	0.9915030107989520000
4986	0.9917406447804770000
2903	0.9919298353572200000
155	0.9927863425350630000
25432	0.9930591263163250000
7421	0.9939289308519020000
25323	0.9942702096338320000
5289	0.9954066242141830000
15558	0.9963398800185920000
24473	0.9963430516955920000
29581	0.9965652836683820000
60448	0.9967726804282740000
1814	0.9973154015759350000
65032	0.9978672846617410000
29238	0.9985591031672130000
25187	0.9992314280103360000
10280	0.9994043340400130000
55775	0.9994587415935760000
148	0.9995690769671420000
3350	0.9995751505680240000
29595	0.9995934913028640000
24316	0.9996185310009630000
3363	0.9996598577989440000
25083	0.9996901336856080000
150	0.9997669717015870000
7068	0.9997861156872460000
154	0.9998411644071680000
3357	0.9998821892954570000
3362	0.9998945383736940000
151	0.9999170287185770000
1813	0.9999664091841640000
3269	0.9999758861815950000
24175	0.9999763466921180000
25553	0.9999813898755000000
24174	0.9999919815547370000
24318	0.9999934995224440000
641	0.9999985328877610000
147	0.9999996427471960000
24173	0.9999996485572580000
29413	0.9999998383701630000
146	0.9999999870079330000
29412	0.9999999954232700000
